OBJECTID,ID,LinkID,Width,Center_X,Center_Y,Start_X,Start_Y,End_X,End_Y,NEAR_FID,NEAR_DIST,NEAR_ANGLE
7528,64981,64981,7.2,591819.4729,4517661.958,591814.4449,4517659.231,591824.5009,4517664.685,3,4560.322599,-52.67804735
7529,64982,64982,7.2,591555.0945,4517544.839,591646.8293,4517596.643,591450.8767,4517533.042,3,4617.543245,-50.41238181
7530,64983,64983,7.2,591621.4876,4517567,591791.9107,4517659.951,591437.8384,4517523.11,3,4576.407208,-52.31762916
7531,64984,64984,7.2,591830.945,4517668.873,591824.5009,4517664.685,591837.389,4517673.061,3,4559.195258,-52.87066839
7532,64985,64985,10.8,591852.2457,4517696.117,591912.5807,4517732.284,591791.9107,4517659.951,3,4562.028994,-54.07263284
7533,64986,64986,10.8,591995.062,4517781.828,592077.5432,4517831.373,591912.5807,4517732.284,3,4549.51566,-56.48785605
7534,64987,64987,10.8,591919.1911,4517723.04,591837.389,4517673.061,592000.9932,4517773.02,3,4544.141953,-55.27679227
7535,64988,64988,7.2,591692.3745,4517621.411,591737.9196,4517646.179,591646.8293,4517596.643,3,4598.796907,-51.68037967
7536,64990,64990,14.4,591723.2277,4517653.991,591708.5357,4517661.803,591737.9196,4517646.179,3,4598.796907,-51.68037967
7537,64991,64991,7.2,591753.3941,4517779.214,591708.5357,4517661.803,591798.2525,4517896.625,3,4629.293026,-51.51494605
7538,64992,64992,7.2,591541.0138,4518381.95,591496.8614,4518275.706,591585.1662,4518488.193,3,5246.028836,-53.87849502
7539,64993,64993,7.2,591675.2589,4518184.645,591877.422,4518104.006,591496.8614,4518275.706,3,4887.345331,-56.29640837
7540,64994,64994,10.8,592346.3875,4517999.695,592135.3516,4517850.079,592532.608,4518180.902,3,4528.299442,-58.25302041
7541,64995,64995,7.2,592056.3894,4517819.507,592038.3177,4517804.016,592074.461,4517834.998,3,4548.614775,-55.88562838
7542,64996,64996,7.2,592311.2453,4518011.544,592074.461,4517834.998,592521.0433,4518221.948,3,4548.457274,-57.54877484
7543,64997,64997,10.8,592340.8702,4518013.017,592569.6776,4518238.655,592077.5432,4517831.373,3,4542.69382,-58.44156147
7544,64998,64998,7.2,591837.8373,4518000.315,591798.2525,4517896.625,591877.422,4518104.006,3,4762.191007,-54.1189568
7545,64999,64999,18,592095.5388,4517863.128,592118.1706,4517874.846,592072.9069,4517851.411,3,4563.698231,-57.21448972
7546,65001,65001,14.4,592095.6672,4517944.234,592072.9069,4517851.411,592118.4274,4518037.058,3,4568.788154,-56.57811965
7547,65002,65002,7.2,591997.9247,4518070.532,592118.4274,4518037.058,591877.422,4518104.006,3,4700.75623,-58.28779837
7548,65003,65003,7.2,590937.7025,4518530.299,591037.9236,4518477.215,590843.1007,4518590.951,2,4992.739286,-138.027862
7549,65004,65004,7.2,590951.3689,4518666.226,590843.1007,4518590.951,591059.6371,4518741.501,2,4993.693521,-137.8338208
7550,65005,65005,7.2,590633.9212,4518864.837,590519.6777,4518901.963,590748.1647,4518827.712,2,4982.895901,-132.6797958
7551,65006,65006,7.2,590737.376,4518806.43,590726.5873,4518785.147,590748.1647,4518827.712,2,5042.59009,-135.3088321
7552,65007,65007,3.6,591084.6952,4518849.005,591059.6371,4518741.501,591121.9643,4518954.328,2,5255.360893,-138.2019871
7553,65008,65008,7.2,591164.4383,4518817.125,591059.6371,4518741.501,591269.2395,4518892.749,2,5255.360893,-138.2019871
7554,65009,65009,7.2,590804.4366,4518933.498,590748.1647,4518827.712,590850.6095,4519043.805,2,5087.88775,-135.1389548
7555,65010,65010,14.4,590986.2869,4518999.067,590850.6095,4519043.805,591121.9643,4518954.328,2,5313.54837,-134.2665002
7556,65011,65011,7.2,590900.9333,4519200.637,590850.6095,4519043.805,590951.257,4519357.469,2,5313.54837,-134.2665002
7557,65012,65012,14.4,591196.9078,4518930.494,591121.9643,4518954.328,591271.8513,4518906.66,2,5444.93622,-136.9694562
7558,65013,65013,3.6,591133.6393,4518992.554,591121.9643,4518954.328,591145.3142,4519030.78,2,5444.93622,-136.9694562
7559,65014,65014,3.6,591185.8915,4519149.911,591145.3142,4519030.78,591226.4688,4519269.043,2,5514.319158,-136.5543403
7560,65015,65015,14.4,591210.3794,4518788.825,591151.5193,4518684.9,591269.2395,4518892.749,2,5287.145944,-139.3229756
7561,65016,65016,14.4,591276.401,4518896.835,591269.2395,4518892.749,591283.5624,4518900.92,2,5512.493214,-138.482058
7562,65017,65017,7.2,591270.5454,4518899.705,591269.2395,4518892.749,591271.8513,4518906.66,2,5512.493214,-138.482058
7563,65018,65018,7.2,591277.7069,4518903.79,591271.8513,4518906.66,591283.5624,4518900.92,2,5523.676259,-138.3919787
7564,65019,65019,14.4,591396.1924,4518839.804,591283.5624,4518900.92,591509.8436,4518780.701,2,5528.634476,-138.5170472
7565,65020,65020,14.4,591317.3897,4518927.984,591283.5624,4518900.92,591351.217,4518955.048,2,5528.634476,-138.5170472
7566,65021,65021,14.4,591395.2,4518948.653,591351.217,4518955.048,591439.183,4518942.258,2,5615.174097,-138.5605551
7567,65022,65022,7.2,591442.993,4519058.205,591351.217,4518955.048,591534.0537,4519162.042,2,5615.174097,-138.5605551
7568,65023,65023,7.2,591088.8629,4519313.256,591226.4688,4519269.043,590951.257,4519357.469,2,5610.337713,-132.7664877
7569,65024,65024,7.2,591245.422,4519336.814,591226.4688,4519269.043,591268.417,4519403.347,2,5738.281765,-135.3842535
7570,65025,65025,7.2,591281.6063,4519441.758,591268.417,4519403.347,591294.7955,4519480.17,2,5862.8432,-134.7378761
7571,65027,65027,3.6,591300.1912,4519241.42,591373.9135,4519213.797,591226.4688,4519269.043,2,5738.281765,-135.3842535
7572,65029,65029,7.2,591016.0459,4519535.252,591000.1854,4519500.629,591041.412,4519563.644,2,5748.984574,-132.1556721
7573,65030,65030,7.2,591121.0465,4519760.587,591041.412,4519563.644,591200.6809,4519957.529,2,5823.380266,-132.0402588
7574,65033,65033,14.4,590837.3982,4520073.962,590835.1543,4520067.828,590839.642,4520080.096,2,6079.547746,-127.4096536
7575,65035,65035,7.2,591059.048,4519580.071,591041.412,4519563.644,591076.6839,4519596.498,2,5823.380266,-132.0402588
7576,65036,65036,7.2,591144.614,4519655.181,591076.6839,4519596.498,591212.544,4519713.863,2,5871.401586,-132.0811927
7577,65037,65037,3.6,591168.1038,4519521.907,591041.412,4519563.644,591294.7955,4519480.17,2,5823.380266,-132.0402588
7578,65038,65038,7.2,591371.4062,4519672.248,591294.7955,4519480.17,591448.0169,4519864.327,2,5936.085059,-134.3968145
7579,65039,65039,7.2,591307.5455,4519796.363,591212.544,4519713.863,591402.547,4519878.864,2,6049.600897,-132.2912509
7580,65040,65040,14.4,591425.282,4519871.595,591402.547,4519878.864,591448.0169,4519864.327,2,6299.579616,-132.5597665
7581,65041,65041,14.4,591277.5625,4519926.226,591200.6809,4519957.529,591354.444,4519894.923,2,6224.264004,-130.700948
7582,65042,65042,7.2,591238.7824,4520051.262,591200.6809,4519957.529,591276.8838,4520144.994,2,6224.264004,-130.700948
7583,65043,65043,14.4,591378.4955,4519886.893,591354.444,4519894.923,591402.547,4519878.864,2,6279.044063,-132.1373422
7584,65044,65044,7.2,591395.9498,4518509.223,591466.4894,4518678.243,591325.4101,4518340.202,2,5207.85309,-143.4495632
7585,65045,65045,10.8,591488.1665,4518729.472,591509.8436,4518780.701,591466.4894,4518678.243,2,5525.684007,-141.5045612
7586,65046,65046,14.4,591593.9368,4518743.717,591509.8436,4518780.701,591678.03,4518706.733,3,5501.990542,-58.05214353
7587,65047,65047,14.4,591505.1123,4518934.636,591439.183,4518942.258,591571.0416,4518927.014,2,5673.058434,-139.2453953
7588,65048,65048,10.8,591540.4426,4518853.858,591571.0416,4518927.014,591509.8436,4518780.701,2,5623.642594,-140.9624923
7589,65049,65049,14.4,591667.6228,4518916.776,591571.0416,4518927.014,591764.204,4518906.538,3,5628.775,-59.87295761
7590,65050,65050,7.2,591631.5981,4518597.463,591585.1662,4518488.193,591678.03,4518706.733,3,5369.213363,-55.97681493
7591,65051,65051,14.4,591839.0889,4518640.962,591678.03,4518706.733,592007.3607,4518596.801,3,5239.120368,-60.47277777
7592,65052,65052,7.2,591721.117,4518806.635,591678.03,4518706.733,591764.204,4518906.538,3,5501.990542,-58.05214353
7593,65053,65053,14.4,591924.9763,4518895.806,591764.204,4518906.538,592078.3917,4518934.982,3,5501.550162,-62.54646918
7594,65054,65054,7.2,591869.8105,4519260.303,591764.204,4518906.538,591959.8967,4519618.316,3,5628.775,-59.87295761
7595,65055,65055,3.6,591453.9836,4519187.92,591534.0537,4519162.042,591373.9135,4519213.797,2,5806.19425,-136.7943761
7596,65056,65056,7.2,591558.1711,4519193.151,591534.0537,4519162.042,591582.2884,4519224.259,2,5889.332021,-138.2281463
7597,65057,65057,7.2,591624.6834,4519289.903,591582.2884,4519224.259,591663.8859,4519357.503,2,5966.769545,-138.0911254
7598,65058,65058,3.6,591370.936,4519457.228,591294.7955,4519480.17,591446.6101,4519432.751,2,5936.085059,-134.3968145
7599,65061,65061,3.6,591555.9069,4519396.824,591446.6101,4519432.751,591663.8859,4519357.503,2,6010.086449,-135.7473127
7600,65062,65062,14.4,591736.2348,4519509.163,591663.8859,4519357.503,591861.2106,4519605.209,3,6070.776945,-61.19043348
7601,65063,65063,10.8,591654.6008,4519123.234,591738.16,4519319.454,591571.0416,4518927.014,3,5745.576539,-58.30921195
7602,65064,65064,7.2,591701.023,4519338.478,591663.8859,4519357.503,591738.16,4519319.454,3,6001.827117,-61.63668679
7603,65065,65065,14.4,591519.5909,4519836.124,591448.0169,4519864.327,591591.1648,4519807.922,2,6319.774539,-132.9525506
7604,65067,65067,7.2,591405.7678,4519938.913,591457.0916,4519982.904,591354.444,4519894.923,2,6279.044063,-132.1373422
7605,65068,65068,7.2,591593.9851,4520100.136,591727.7308,4520220.746,591457.0916,4519982.904,2,6413.17546,-132.2900242
7606,65069,65069,7.2,591737.9786,4520217.265,591727.7308,4520220.746,591748.2264,4520213.783,2,6771.346575,-132.6298809
7607,65070,65070,7.2,591799.6853,4519462.332,591861.2106,4519605.209,591738.16,4519319.454,3,6001.827117,-61.63668679
7608,65071,65071,14.4,591894.9697,4519614.668,591861.2106,4519605.209,591927.737,4519627.131,3,6190.425441,-64.53476431
7609,65072,65072,7.2,591877.3986,4519650.753,591861.2106,4519605.209,591877.1646,4519699.114,3,6199.626426,-63.89254791
7610,65073,65073,7.2,591943.8169,4519622.724,591927.737,4519627.131,591959.8967,4519618.316,3,6168.691015,-64.76924582
7611,65074,65074,7.2,591826.3977,4519847.924,591808.5296,4519880.899,591844.2657,4519814.949,3,6395.887838,-64.58307577
7612,65075,65075,14.4,591837.2487,4519870.597,591808.5296,4519880.899,591865.9677,4519860.296,3,6427.649262,-64.93129442
7613,65076,65076,7.2,591785.8019,4519965.662,591808.5296,4519880.899,591763.0741,4520050.426,3,6470.793303,-64.54791044
7614,65077,65077,7.2,591869.5546,4519759.772,591877.1646,4519699.114,591844.2657,4519814.949,3,6277.17582,-64.40050216
7615,65078,65078,7.2,591886.6711,4519853.669,591865.9677,4519860.296,591907.3744,4519847.043,3,6398.180497,-65.21688075
7616,65079,65079,7.2,592090.2912,4519581.027,591959.8967,4519618.316,592220.6856,4519543.737,3,5993.537966,-66.72091293
7617,65080,65080,14.4,592129.1966,4519766.941,592024.3435,4519800.425,592234.4939,4519734.874,3,6164.289369,-67.54096188
7618,65081,65081,7.2,592319.434,4520136.887,592049.51,4519879.011,592562.9165,4520421.683,3,6369.21657,-66.49839104
7619,65082,65082,14.4,591986.2124,4519706.825,591927.737,4519627.131,592024.3435,4519800.425,3,6190.425441,-64.53476431
7620,65084,65084,7.2,591758.6429,4520210.304,591748.2264,4520213.783,591769.0593,4520206.825,2,6780.133845,-132.7971578
7621,65085,65085,7.2,591762.7335,4520128.681,591763.0741,4520050.426,591769.0593,4520206.825,3,6643.478252,-64.82226703
7622,65086,65086,7.2,591945.9571,4520060.583,592025.9464,4520260.871,591865.9677,4519860.296,3,6427.649262,-64.93129442
7623,65087,65087,14.4,592145.5113,4518146.353,592118.4274,4518037.058,592176.9646,4518254.288,3,4700.75623,-58.28779837
7624,65088,65088,14.4,592277.0991,4518347.655,592176.9646,4518254.288,592379.9958,4518438.017,3,4857.552476,-60.22240483
7625,65089,65089,14.4,592123.7288,4518566.22,592007.3607,4518596.801,592240.0969,4518535.639,3,5074.129591,-62.41946532
7626,65090,65090,14.4,592202.9995,4518395.389,592176.9646,4518254.288,592240.0969,4518535.639,3,4857.552476,-60.22240483
7627,65091,65091,14.4,592320.0024,4518517.04,592240.0969,4518535.639,592399.9078,4518498.442,3,4968.72666,-63.85443346
7628,65092,65092,14.4,592281.121,4518692.143,592240.0969,4518535.639,592322.145,4518848.647,3,5074.129591,-62.41946532
7629,65093,65093,14.4,592497.5688,4518363.441,592519.8097,4518226.151,592424.0583,4518476.206,3,4671.478263,-63.70292688
7630,65094,65094,7.2,592629.2372,4518558.212,592424.0583,4518476.206,592835.978,4518636.471,3,4921.302439,-69.12741952
7631,65095,65095,14.4,592411.9831,4518487.324,592399.9078,4518498.442,592424.0583,4518476.206,3,4938.137842,-63.99228326
7632,65096,65096,14.4,592508.0223,4518907.623,592399.9078,4518498.442,592624.6116,4519314.411,3,4968.72666,-63.85443346
7633,65098,65098,7.2,592717.2927,4518411.043,592521.0433,4518221.948,592916.5263,4518596.958,3,4667.163332,-63.69364198
7634,65099,65099,10.8,592724.8727,4518364.17,592532.608,4518180.902,592915.8668,4518548.765,3,4625.249649,-63.59672927
7635,65100,65100,10.8,592739.2875,4518398.404,592908.8308,4518558.224,592569.6776,4518238.655,3,4660.866317,-64.32061777
7636,65101,65101,7.2,592713.3226,4518414.122,592907.6147,4518601.287,592519.8097,4518226.151,3,4671.478263,-63.70292688
7637,65102,65102,14.4,593179.1745,4518659.498,593083.065,4518508.012,593275.284,4518810.984,3,4716.8718,-71.37644144
7638,65103,65103,10.8,593208.6715,4518441.092,593083.065,4518508.012,593334.278,4518374.172,3,4514.043546,-73.856336
7639,65104,65104,14.4,592486.5784,4519226.75,592348.5452,4519139.088,592624.6116,4519314.411,3,5571.461889,-66.28414896
7640,65105,65105,14.4,592337.6487,4518993.437,592322.145,4518848.647,592348.5452,4519139.088,3,5318.035147,-64.76500046
7641,65106,65106,14.4,592210.806,4519040.669,592078.3917,4518934.982,592348.5452,4519139.088,3,5503.117725,-62.85222236
7642,65107,65107,7.2,592394.235,4519307.547,592348.5452,4519139.088,592442.0958,4519475.557,3,5571.461889,-66.28414896
7643,65108,65108,7.2,592755.6085,4519207.02,592624.6116,4519314.411,592890.0821,4519103.684,3,5342.986967,-71.45525494
7644,65109,65109,14.4,592639.3778,4519361.061,592624.6116,4519314.411,592654.1439,4519407.711,3,5630.233292,-69.57568125
7645,65110,65110,14.4,592738.586,4519396.502,592624.6116,4519314.411,592852.5604,4519478.593,3,5630.233292,-69.57568125
7646,65111,65111,7.2,592548.1199,4519441.634,592442.0958,4519475.557,592654.1439,4519407.711,3,5707.679194,-70.18034712
7647,65112,65112,7.2,592331.8068,4519510.979,592220.6856,4519543.737,592442.0958,4519475.557,3,5846.068321,-68.45041797
7648,65113,65113,3.6,592219.4595,4520223.707,592110.974,4520103.829,592328.3318,4520345.026,3,6552.246099,-67.85522875
7649,65114,65114,14.4,592080.242,4519991.42,592049.51,4519879.011,592110.974,4520103.829,3,6369.21657,-66.49839104
7650,65115,65115,3.6,592306.7612,4520353.639,592328.3318,4520345.026,592285.1906,4520362.251,3,6699.952034,-70.27693274
7651,65116,65116,3.6,592392.7613,4520422.662,592328.3318,4520345.026,592457.1908,4520500.298,3,6699.952034,-70.27693274
7652,65117,65117,14.4,592364.745,4519695.534,592234.4939,4519734.874,592494.996,4519656.193,3,5995.760678,-69.5546986
7653,65118,65118,14.4,592468.5459,4519565.875,592442.0958,4519475.557,592494.996,4519656.193,3,5846.068321,-68.45041797
7654,65119,65119,14.4,592602.1851,4519623.34,592494.996,4519656.193,592709.3742,4519590.487,3,5862.009299,-71.29398745
7655,65120,65120,14.4,592555.5823,4519852.414,592494.996,4519656.193,592616.1685,4520048.635,3,5995.760678,-69.5546986
7656,65121,65121,14.4,592681.7591,4519499.099,592654.1439,4519407.711,592709.3742,4519590.487,3,5707.679194,-70.18034712
7657,65122,65122,14.4,592809.5543,4519559.008,592709.3742,4519590.487,592852.5604,4519478.593,3,5710.975777,-72.29465693
7658,65123,65123,14.4,592742.1156,4519700.037,592709.3742,4519590.487,592774.8569,4519809.587,3,5862.009299,-71.29398745
7659,65124,65124,14.4,592910.7971,4518599.773,592907.6147,4518601.287,592913.9794,4518598.259,3,4858.168166,-69.82642437
7660,65125,65125,10.8,593040.1949,4518744.846,593159.2677,4518900.562,592907.6147,4518601.287,3,4863.208525,-69.76834467
7661,65126,65126,7.2,592915.2529,4518597.608,592913.9794,4518598.259,592916.5263,4518596.958,3,4856.069688,-69.84934028
7662,65127,65127,10.8,593231.8737,4518926.455,592915.8668,4518548.765,593532.9759,4519317.857,3,4811.083842,-69.64424801
7663,65128,65128,10.8,593116.7433,4518794.395,593306.736,4519045.758,592908.8308,4518558.224,3,4822.401572,-69.60496885
7664,65129,65129,7.2,592917.757,4518596.363,592916.5263,4518596.958,592918.9876,4518595.768,3,4854.104631,-69.87177372
7665,65131,65131,7.2,592965.8695,4518790.506,592835.978,4518636.471,593088.9577,4518951.082,3,4921.302439,-69.12741952
7666,65132,65132,7.2,593122.4092,4518927.133,593088.9577,4518951.082,593155.8606,4518903.184,3,5071.861568,-73.58191353
7667,65133,65133,7.2,592989.5199,4519027.383,592890.0821,4519103.684,593088.9577,4518951.082,3,5136.965721,-73.01712
7668,65134,65134,7.2,593175.9865,4519066.37,593088.9577,4518951.082,593263.0153,4519181.658,3,5136.965721,-73.01712
7669,65135,65135,7.2,593162.7992,4518898.109,593159.2677,4518900.562,593166.3307,4518895.655,3,5061.686631,-73.67150978
7670,65136,65136,7.2,593172.8927,4518917.11,593186.5176,4518933.659,593159.2677,4518900.562,3,5068.384401,-73.61048199
7671,65137,65137,7.2,593141.1533,4518865.416,593115.9759,4518835.177,593166.3307,4518895.655,3,5018.230243,-72.92561861
7672,65138,65138,14.4,593323.9903,4518881.656,593275.284,4518810.984,593372.6965,4518952.329,3,4950.457337,-74.60618277
7673,65139,65139,14.4,593578.3805,4518975.973,593372.6965,4518952.329,593784.0644,4518999.616,3,5026.421558,-80.78038549
7674,65141,65141,7.2,593554.7763,4519387.142,593874.4343,4519654.601,593306.736,4519045.758,3,5169.290057,-75.63310284
7675,65142,65142,7.2,593424.94,4519188.886,593535.7618,4519337.655,593306.736,4519045.758,3,5169.290057,-75.63310284
7676,65143,65143,14.4,593077.9555,4519633.428,592852.5604,4519478.593,593303.3505,4519788.262,3,5710.975777,-72.29465693
7677,65144,65144,14.4,593021.3092,4519471.072,592852.5604,4519478.593,593190.5945,4519473.3,3,5612.283198,-75.56752744
7678,65146,65146,7.2,593372.8054,4519325.076,593263.0153,4519181.658,593469.6555,4519476.047,3,5311.795456,-75.53998808
7679,65147,65147,18,593503.8937,4519439.841,593538.1319,4519403.635,593469.6555,4519476.047,3,5467.523431,-78.91449181
7680,65148,65148,7.2,593460.6866,4519591.679,593469.6555,4519476.047,593451.7177,4519707.311,3,5552.005564,-78.3646848
7681,65149,65149,14.4,593371.2046,4519838.138,593303.3505,4519788.262,593439.0587,4519888.014,3,5892.193233,-77.39301945
7682,65150,65150,7.2,593445.3882,4519797.662,593451.7177,4519707.311,593439.0587,4519888.014,3,5782.20826,-78.65276509
7683,65151,65151,14.4,593462.1095,4519902.628,593439.0587,4519888.014,593485.1602,4519917.242,3,5961.914456,-78.87517235
7684,65152,65152,7.2,593254.8983,4520190.694,593152.6775,4520266.441,593361.1346,4520121.184,3,6205.818708,-78.58461953
7685,65153,65153,7.2,593436.5055,4520003.227,593439.0587,4519888.014,593433.9522,4520118.441,3,5961.914456,-78.87517235
7686,65154,65154,7.2,593436.9362,4520324.002,593433.9522,4520118.441,593440.7329,4520529.215,3,6189.122843,-79.24038072
7687,65155,65155,7.2,593516.6182,4520120.542,593433.9522,4520118.441,593599.2841,4520122.643,3,6164.546236,-80.75749459
7688,65157,65157,10.8,593462.7289,4513402.913,593751.7915,4513443.668,593173.6384,4513450.915,3,1027.11229,35.36397617
7689,65159,65159,7.2,593759.382,4513409.164,593604.8389,4513355.986,593911.8738,4513467.569,3,885.7600096,40.10174608
7690,65160,65160,14.4,593694.9054,4513336.252,593671.734,4513312.866,593718.0767,4513359.639,3,1104.328113,37.90770537
7691,65161,65161,10.8,593671.72,4513400.743,593718.0767,4513359.639,593625.3633,4513441.847,3,1104.328113,37.90770537
7692,65162,65162,10.8,593813.7804,4513301.294,593927.9516,4513278.141,593718.0767,4513359.639,3,1007.515137,48.96591746
7693,65163,65163,7.2,593669.3496,4513695.118,593549.3953,4513675.373,593790.4083,4513700.405,3,867.4295161,22.91332321
7694,65164,65164,7.2,593757.5439,4513919.376,593790.4083,4513700.405,593724.6794,4514138.347,3,840.2613222,8.535570735
7695,65165,65165,14.4,593821.87,4513676.975,593835.4145,4513639.245,593790.4083,4513700.405,3,847.9323482,25.46413896
7696,65166,65166,10.8,594427.4346,4513173.095,594926.9175,4513068.049,593927.9516,4513278.141,3,879.8477607,78.12327738
7697,65167,65167,7.2,593929.21,4513268.775,593930.4684,4513259.409,593927.9516,4513278.141,3,1007.515137,48.96591746
7698,65168,65168,7.2,593998.9576,4513243.902,593930.4684,4513259.409,594067.4468,4513228.395,3,963.3775083,57.19455923
7699,65169,65169,7.2,593962.1718,4513052.803,593993.8752,4512846.198,593930.4684,4513259.409,3,1020.091149,49.76328581
7700,65170,65170,10.8,594499.3051,4513137.369,594067.4468,4513228.395,594931.1634,4513046.343,3,899.9737871,78.09752518
7701,65171,65171,14.4,593799.6244,4513401.119,593718.0767,4513359.639,593890.5113,4513414.783,3,936.4805906,41.73036592
7702,65172,65172,14.4,593909.2315,4513346.462,593927.9516,4513278.141,593890.5113,4513414.783,3,936.4805906,41.73036592
7703,65173,65173,14.4,593877.453,4513462.691,593890.5113,4513414.783,593864.3946,4513510.6,3,896.6098864,36.04064444
7704,65174,65174,3.6,594002.2244,4513553.061,594141.1683,4513591.499,593864.3946,4513510.6,3,632.7586201,44.89784976
7705,65175,65175,14.4,593950.2129,4513507.353,594141.1683,4513591.499,593751.7915,4513443.668,3,632.7586201,44.89784976
7706,65176,65176,14.4,594050.7753,4513463.593,593890.5113,4513414.783,594212.1151,4513508.688,3,650.1125483,54.52642918
7707,65177,65177,14.4,594485.2889,4513570.085,594212.1151,4513508.688,594761.9073,4513613.407,3,445.3592984,98.62749083
7708,65178,65178,14.4,594801.5813,4513619.966,594761.9073,4513613.407,594841.2553,4513626.525,3,458.4209006,112.1060751
7709,65179,65179,14.4,594885.5115,4513347.494,594926.9175,4513068.049,594841.2553,4513626.525,3,482.5477906,121.462627
7710,65180,65180,14.4,595095.3494,4513664.761,594841.2553,4513626.525,595349.4434,4513702.998,3,482.5477906,121.462627
7711,65181,65181,14.4,594249.5121,4513623.183,593911.8738,4513467.569,594552.9853,4513838.34,3,203.0790481,79.67220739
7712,65182,65182,18,594683.1388,4513925.51,594552.9853,4513838.34,594827.718,4513984.856,3,144.457201,121.0430903
7713,65183,65183,14.4,594350.6436,4513721.437,594548.8062,4513868.152,594141.1683,4513591.499,3,174.7546255,76.57034477
7714,65184,65184,3.6,594667.7294,4513966.786,594798.3884,4514047.321,594548.8062,4513868.152,3,103.9213629,126.9678332
7715,65185,65185,14.4,594697.9629,4513958.964,594861.7112,4514019.598,594548.8062,4513868.152,3,120.5159032,118.9188545
7716,65186,65186,14.4,594472.0637,4513741.106,594212.1151,4513508.688,594814.3171,4513864.664,3,209.4317705,102.5107877
7717,65187,65187,3.6,594679.3857,4513879.817,594552.9853,4513838.34,594814.3171,4513864.664,3,164.7493431,106.321946
7718,65188,65188,14.4,594835.4181,4513749.499,594841.2553,4513626.525,594858.316,4513869.558,3,317.3885939,147.9190168
7719,65189,65189,14.4,594836.3166,4513867.111,594814.3171,4513864.664,594858.316,4513869.558,3,284.043288,142.3601292
7720,65190,65190,7.2,594950.1315,4513886.914,594858.316,4513869.558,595040.8918,4513909.093,3,317.3885939,147.9190168
7721,65191,65191,14.4,594858.743,4513918.582,594858.316,4513869.558,594859.1699,4513967.605,3,278.842256,165.3499448
7722,65192,65192,3.6,594755.8986,4513883.973,594859.1699,4513967.605,594827.718,4513984.856,3,186.6590867,145.3197094
7723,65193,65193,14.4,594861.1905,4513994.233,594827.718,4513984.856,594894.7552,4514003.257,3,244.206312,167.3997491
7724,65194,65194,3.6,595011.4601,4513999.471,594894.7552,4514003.257,595128.0246,4513992.705,3,307.3466992,173.4851461
7725,65195,65195,14.4,595156.5821,4514016.298,594894.7552,4514003.257,595404.785,4513934.758,3,307.3466992,173.4851461
7726,65196,65196,7.2,594819.1517,4514053.971,594839.915,4514060.621,594798.3884,4514047.321,3,209.1972606,-177.4815379
7727,65197,65197,3.6,594817.9494,4514068.778,594831.7186,4514094.268,594798.3884,4514047.321,3,209.1972606,-177.4815379
7728,65198,65198,14.4,594835.8168,4514077.444,594839.915,4514060.621,594831.7186,4514094.268,3,248.7432823,-166.9564427
7729,65199,65199,14.4,594830.7476,4514097.586,594831.7186,4514094.268,594829.7766,4514100.905,3,248.4452007,-165.3640887
7730,65200,65200,14.4,594849.5425,4514014.113,594859.1699,4513967.605,594839.915,4514060.621,3,251.5294731,-174.8696367
7731,65203,65203,14.4,595129.8974,4514042.134,595388.0578,4513968.627,594861.7112,4514019.598,3,272.9477334,176.1072208
7732,65204,65204,14.4,595191.2967,4513942.724,595040.8918,4513909.093,595319.7101,4513855.388,3,469.5754132,164.0504275
7733,65207,65207,3.6,595192.3701,4513994.396,595128.0246,4513992.705,595252.3801,4514017.176,3,540.5433103,175.1795872
7734,65208,65208,7.2,595402.9878,4513709.896,595349.4434,4513702.998,595454.7652,4513724.451,3,830.655539,156.2057923
7735,65209,65209,7.2,595391.0984,4513720.253,595405.5876,4513761.122,595349.4434,4513702.998,3,830.655539,156.2057923
7736,65210,65210,7.2,595390.6769,4513790.178,595371.3629,4513816.528,595405.5876,4513761.122,3,812.7628967,164.1779087
7737,65211,65211,7.2,595412.1455,4513784.161,595432.2009,4513798.548,595405.5876,4513761.122,3,858.5729203,161.9822202
7738,65212,65212,7.2,595460.8649,4513786.245,595478.5277,4513760.397,595432.2009,4513798.548,3,876.1983447,164.1314315
7739,65213,65213,7.2,595468.8494,4513807.727,595499.9192,4513829.621,595432.2009,4513798.548,3,876.1983447,164.1314315
7740,65214,65214,14.4,595345.5365,4513835.958,595319.7101,4513855.388,595371.3629,4513816.528,3,752.8325609,165.9518489
7741,65215,65215,3.6,595200.925,4513975.616,595040.8918,4513909.093,595404.785,4513934.758,3,462.9436578,167.8714282
7742,65219,65219,14.4,595686.4405,4513737.835,595937.8674,4513456.015,595388.0578,4513968.627,3,801.6829548,175.0265494
7743,65220,65220,7.2,595424.5003,4513736.088,595405.5876,4513761.122,595454.7652,4513724.451,3,861.9197952,161.2534284
7744,65221,65221,7.2,595480.854,4513717.46,595454.7652,4513724.451,595506.9428,4513710.469,3,920.4684729,160.0755868
7745,65222,65222,7.2,595400.9728,4513804.835,595432.2009,4513798.548,595371.3629,4513816.528,3,812.7628967,164.1779087
7746,65223,65223,7.2,595471.9616,4513738.803,595454.7652,4513724.451,595478.5277,4513760.397,3,920.4684729,160.0755868
7747,65224,65224,7.2,595492.7353,4513735.433,595506.9428,4513710.469,595478.5277,4513760.397,3,931.5014169,162.6532043
